,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW)
34438,12,23,4.0,0.0,22.77,0.0,25.7,5.08,6.85,0.0,0.0
34439,12,24,4.0,0.0,22.42,0.0,23.81,2.38,2.39,0.0,0.0
34440,12,1,5.0,0.0,20.33,0.0,25.47,2.38,0.0,0.0,0.0
34441,12,2,5.0,0.0,22.3,0.0,24.37,1.92,0.0,0.0,0.0
34442,12,3,5.0,0.0,22.96,0.0,28.16,2.37,0.0,0.0,0.0
34443,12,4,5.0,0.0,23.4,0.02,29.76,1.92,0.0,0.0,0.0
34444,12,5,5.0,0.0,23.02,0.0,23.56,3.27,0.0,0.0,0.0
34445,12,6,5.0,0.0,22.12,0.0,23.15,6.43,0.0,0.0,0.0
34446,12,7,5.0,0.0,22.11,0.0,23.7,6.88,2.44,0.0,0.0
34447,12,8,5.0,0.0,22.31,0.0,23.58,7.78,2.39,0.0,6.10346
34448,12,9,5.0,0.0,22.73,0.0,23.91,9.13,5.27,0.0,18.9697
34449,12,10,5.0,0.0,22.89,0.0,24.16,10.47,2.08,0.0,2.64887
34450,12,11,5.0,0.0,23.1,0.0,25.06,12.72,1.59,0.0,42.9922
34451,12,12,5.0,0.0,23.84,0.23,27.77,14.07,11.5,0.0,45.6805
34452,12,13,5.0,0.0,23.98,0.37,29.9,13.17,4.95,0.0,134.636
34453,12,14,5.0,0.0,23.99,0.38,31.2,12.27,15.66,0.0,105.162
34454,12,15,5.0,0.0,24.03,0.42,32.13,11.37,14.69,0.0,32.8576
34455,12,16,5.0,0.0,23.61,0.0,30.98,11.37,3.52,0.0,1.83082
34456,12,17,5.0,0.0,23.52,0.0,30.77,12.72,4.95,0.0,0.0
34457,12,18,5.0,0.0,23.55,0.0,30.62,12.72,3.68,0.0,0.0
34458,12,19,5.0,0.0,23.46,0.0,30.4,11.82,2.55,0.0,0.0
34459,12,20,5.0,0.0,23.47,0.0,29.09,10.92,1.6,0.0,0.0
34460,12,21,5.0,0.0,23.56,0.0,27.51,10.02,6.39,0.0,0.0
34461,12,22,5.0,0.0,23.45,0.0,26.32,9.13,6.71,0.0,0.0
34462,12,23,5.0,0.0,22.79,0.0,26.2,5.08,6.87,0.0,0.0
34463,12,24,5.0,0.0,22.39,0.0,25.24,2.38,2.4,0.0,0.0
34464,12,1,6.0,0.0,19.99,0.0,28.36,2.38,0.0,0.0,0.0
34465,12,2,6.0,0.0,21.95,0.0,26.61,1.92,0.0,0.0,0.0
34466,12,3,6.0,0.0,22.56,0.0,30.33,2.37,0.0,0.0,0.0
34467,12,4,6.0,0.0,23.12,0.0,31.27,1.92,0.0,0.0,0.0
34468,12,5,6.0,0.0,22.93,0.0,23.36,3.27,0.0,0.0,0.0
34469,12,6,6.0,0.0,22.25,0.0,22.91,6.43,0.0,0.0,0.0
34470,12,7,6.0,0.0,22.21,0.0,23.72,6.88,2.44,0.0,0.0
34471,12,8,6.0,0.0,21.99,0.0,24.67,7.78,2.4,0.0,0.0
34472,12,9,6.0,0.0,22.25,0.0,24.73,9.13,5.28,0.0,0.0
34473,12,10,6.0,0.0,22.34,0.0,25.01,10.47,2.08,0.0,27.6389
34474,12,11,6.0,0.0,22.53,0.0,25.11,12.72,1.6,0.0,82.9843
34475,12,12,6.0,0.0,23.44,0.0,26.08,14.07,11.52,0.0,69.3033
34476,12,13,6.0,0.0,23.77,0.16,26.3,13.17,4.96,0.0,71.088
34477,12,14,6.0,0.0,23.73,0.12,24.93,12.27,15.68,0.0,62.2794
34478,12,15,6.0,0.0,23.86,0.25,23.58,11.37,14.73,0.0,25.9972
34479,12,16,6.0,0.0,23.35,0.0,23.98,11.37,3.52,0.0,12.6597
34480,12,17,6.0,0.0,23.17,0.0,23.85,12.72,4.95,0.0,0.0
34481,12,18,6.0,0.0,23.18,0.0,24.21,12.72,3.68,0.0,0.0
34482,12,19,6.0,0.0,23.09,0.0,24.2,11.82,2.56,0.0,0.0
34483,12,20,6.0,0.0,22.94,0.0,22.9,10.92,1.6,0.0,0.0
34484,12,21,6.0,0.0,23.04,0.0,22.29,10.02,6.4,0.0,0.0
34485,12,22,6.0,0.0,22.96,0.0,22.65,9.13,6.72,0.0,0.0
34486,12,23,6.0,0.0,22.53,0.0,22.52,5.08,6.88,0.0,0.0
34487,12,24,6.0,0.0,22.17,0.0,20.93,2.38,2.4,0.0,0.0
34488,12,1,7.0,0.0,19.22,0.0,24.15,2.38,0.0,0.0,0.0
34489,12,2,7.0,0.0,21.47,0.0,21.75,1.92,0.0,0.0,0.0
34490,12,3,7.0,0.0,22.14,0.0,25.27,2.37,0.0,0.0,0.0
34491,12,4,7.0,0.0,22.99,0.0,25.71,1.92,0.0,0.0,0.0
34492,12,5,7.0,0.0,23.35,0.0,26.75,3.27,0.0,0.0,0.0
34493,12,6,7.0,0.0,21.94,0.0,19.79,6.41,0.0,0.0,0.0
34494,12,7,7.0,0.0,21.6,0.0,17.81,6.88,0.0,0.0,0.0
34495,12,8,7.0,0.0,21.79,0.0,20.2,7.78,2.45,0.0,99.0688
34496,12,9,7.0,0.0,22.06,0.0,22.46,9.13,2.4,0.0,324.592
34497,12,10,7.0,0.0,22.33,0.0,22.24,10.47,2.41,0.0,517.409
34498,12,11,7.0,0.0,22.63,0.0,21.56,12.72,1.6,0.0,652.347
34499,12,12,7.0,0.0,23.61,0.0,22.96,14.07,11.54,0.0,719.839
34500,12,13,7.0,0.0,24.1,0.49,21.72,13.17,9.62,0.0,734.806
34501,12,14,7.0,0.0,24.04,0.43,19.28,12.27,15.71,0.0,669.769
34502,12,15,7.0,0.0,24.11,0.5,19.38,11.37,14.76,0.0,558.273
34503,12,16,7.0,0.0,23.73,0.12,20.67,11.37,4.01,0.0,387.789
34504,12,17,7.0,0.0,23.61,0.0,22.15,12.72,4.01,0.0,146.53
34505,12,18,7.0,0.0,23.52,0.0,22.79,12.72,3.68,0.0,0.0
34506,12,19,7.0,0.0,23.36,0.0,22.96,11.82,2.57,0.0,0.0
34507,12,20,7.0,0.0,23.34,0.0,22.75,10.92,1.6,0.0,0.0
34508,12,21,7.0,0.0,23.4,0.0,22.62,10.02,6.41,0.0,0.0
34509,12,22,7.0,0.0,23.28,0.0,22.47,9.13,6.73,0.0,0.0
34510,12,23,7.0,0.0,22.71,0.0,21.91,5.08,6.89,0.0,0.0
34511,12,24,7.0,0.0,22.21,0.0,19.92,2.38,0.0,0.0,0.0
34512,12,1,1.0,0.0,19.5,0.0,23.61,2.38,0.0,0.0,0.0
34513,12,2,1.0,0.0,21.75,0.0,21.59,1.92,0.0,0.0,0.0
34514,12,3,1.0,0.0,22.8,0.0,24.6,2.37,0.0,0.0,0.0
34515,12,4,1.0,0.0,23.36,0.02,25.96,1.92,0.0,0.0,0.0
34516,12,5,1.0,0.0,23.06,0.0,21.52,3.27,0.0,0.0,0.0
34517,12,6,1.0,0.0,21.89,0.0,19.89,6.41,0.0,0.0,0.0
34518,12,7,1.0,0.0,21.65,0.0,20.12,6.88,0.0,0.0,0.0
34519,12,8,1.0,0.0,21.83,0.0,23.61,7.78,2.47,0.0,89.1772
34520,12,9,1.0,0.0,22.13,0.0,28.28,9.13,2.41,0.0,304.338
34521,12,10,1.0,0.0,22.76,0.0,29.17,10.47,2.41,0.0,463.871
34522,12,11,1.0,0.0,23.43,0.0,26.97,12.72,1.6,0.0,578.059
34523,12,12,1.0,0.0,24.09,0.43,26.88,14.07,11.56,0.79,675.236
34524,12,13,1.0,0.0,24.48,0.66,23.91,13.17,9.63,1.89,688.995
34525,12,14,1.0,0.0,24.48,0.58,23.58,12.27,15.75,2.15,638.939
34526,12,15,1.0,0.0,24.58,0.63,25.69,11.37,14.78,2.25,532.22
34527,12,16,1.0,0.0,24.08,0.2,25.24,11.37,4.02,1.85,373.112
34528,12,17,1.0,0.0,23.63,0.0,26.22,12.72,4.01,0.71,139.973
34529,12,18,1.0,0.0,23.61,0.0,27.22,12.72,3.7,0.0,0.0
34530,12,19,1.0,0.0,23.57,0.0,27.89,11.82,2.56,0.0,0.0
34531,12,20,1.0,0.0,23.41,0.0,27.4,10.92,1.61,0.0,0.0
34532,12,21,1.0,0.0,23.42,0.0,26.81,10.02,6.42,0.0,0.0
34533,12,22,1.0,0.0,23.25,0.0,25.08,9.13,6.75,0.0,0.0
34534,12,23,1.0,0.0,22.7,0.0,23.0,5.08,6.91,0.0,0.0
34535,12,24,1.0,0.0,22.24,0.0,20.95,2.38,0.0,0.0,0.0
34536,12,1,2.0,0.0,19.7,0.0,24.94,2.38,0.0,0.0,0.0
34537,12,2,2.0,0.0,21.98,0.0,23.07,1.92,0.0,0.0,0.0
34538,12,3,2.0,0.0,23.04,0.0,25.88,2.37,0.0,0.0,0.0
34539,12,4,2.0,0.0,23.46,0.1,27.37,1.92,0.0,0.0,0.0
34540,12,5,2.0,0.0,22.79,0.0,21.91,3.27,0.0,0.0,0.0
34541,12,6,2.0,0.0,21.95,0.0,21.53,6.43,0.0,0.0,0.0
34542,12,7,2.0,0.0,21.85,0.0,23.05,6.88,2.46,0.0,0.0
34543,12,8,2.0,0.0,21.94,0.0,25.86,7.78,2.41,0.0,89.6639
34544,12,9,2.0,0.0,22.52,0.0,29.96,9.13,5.31,0.0,305.235
34545,12,10,2.0,0.0,23.34,0.0,29.25,10.47,2.09,0.0,480.0
34546,12,11,2.0,0.0,23.85,0.0,27.12,12.72,1.6,0.34,606.674
34547,12,12,2.0,0.0,24.71,0.49,26.67,14.07,11.59,3.04,669.242
34548,12,13,2.0,0.0,25.23,0.61,24.71,13.17,4.99,4.29,679.932
34549,12,14,2.0,0.0,25.52,0.62,22.96,12.27,15.76,4.83,635.825
34550,12,15,2.0,0.0,25.67,0.78,22.7,11.37,14.8,4.94,541.256
34551,12,16,2.0,0.0,25.06,0.32,22.9,11.37,3.54,4.66,372.862
34552,12,17,2.0,0.0,24.53,0.19,25.03,12.72,4.98,3.8,141.43
34553,12,18,2.0,0.0,24.0,0.16,30.0,12.72,3.7,2.53,0.0
34554,12,19,2.0,0.0,23.64,0.03,34.3,11.82,2.57,1.34,0.0
34555,12,20,2.0,0.0,23.62,0.01,34.69,10.92,1.61,0.37,0.0
34556,12,21,2.0,0.0,23.66,0.05,34.1,10.02,6.43,0.0,0.0
34557,12,22,2.0,0.0,23.62,0.01,33.98,9.13,6.76,0.0,0.0
34558,12,23,2.0,0.0,23.46,0.0,33.16,5.08,6.92,0.0,0.0
34559,12,24,2.0,0.0,23.07,0.0,31.86,2.38,2.41,0.0,0.0
34560,12,1,3.0,0.0,21.44,0.0,33.41,2.38,0.0,0.0,0.0
34561,12,2,3.0,0.0,23.19,0.0,31.68,1.92,0.0,0.0,0.0
34562,12,3,3.0,0.0,23.76,0.0,35.34,2.37,0.0,0.0,0.0
34563,12,4,3.0,0.0,23.02,0.0,30.2,1.92,0.0,0.0,0.0
34564,12,5,3.0,0.0,23.39,0.0,29.46,3.27,0.0,0.01,0.0
34565,12,6,3.0,0.0,23.28,0.0,30.02,6.43,0.0,0.0,0.0
34566,12,7,3.0,0.0,23.03,0.0,29.67,6.88,2.45,0.0,0.0
34567,12,8,3.0,0.0,22.81,0.0,30.03,7.78,2.42,0.0,83.2272
34568,12,9,3.0,0.0,23.31,0.0,30.3,9.13,5.32,0.0,303.538
34569,12,10,3.0,0.0,23.61,0.0,27.76,10.47,2.1,0.0,494.534
34570,12,11,3.0,0.0,23.71,0.0,26.56,12.72,1.61,0.06,626.096
34571,12,12,3.0,0.0,24.31,0.5,27.47,14.07,11.6,1.59,697.142
34572,12,13,3.0,0.0,24.66,0.7,25.43,13.17,5.0,2.34,706.272
34573,12,14,3.0,0.0,24.7,0.67,23.79,12.27,15.79,2.44,673.304
34574,12,15,3.0,0.0,24.85,0.79,23.27,11.37,14.83,2.48,562.729
34575,12,16,3.0,0.0,24.36,0.32,23.66,11.37,3.55,2.38,392.563
34576,12,17,3.0,0.0,23.93,0.18,26.98,12.72,4.99,1.61,154.628
34577,12,18,3.0,0.0,23.76,0.15,29.96,12.72,3.71,0.41,0.0
34578,12,19,3.0,0.0,23.63,0.02,30.85,11.82,2.58,0.0,0.0
34579,12,20,3.0,0.0,23.61,0.0,29.77,10.92,1.61,0.0,0.0
34580,12,21,3.0,0.0,23.62,0.01,28.91,10.02,6.44,0.0,0.0
34581,12,22,3.0,0.0,23.61,0.01,27.94,9.13,6.77,0.0,0.0
34582,12,23,3.0,0.0,23.13,0.0,26.73,5.08,6.93,0.0,0.0
34583,12,24,3.0,0.0,22.7,0.0,24.5,2.38,2.41,0.0,0.0
34584,12,1,4.0,0.0,20.57,0.0,26.02,2.38,0.0,0.0,0.0
34585,12,2,4.0,0.0,22.5,0.0,24.22,1.92,0.0,0.0,0.0
34586,12,3,4.0,0.0,23.42,0.0,27.14,2.37,0.0,0.0,0.0
34587,12,4,4.0,0.0,22.76,0.0,20.57,1.92,0.0,0.0,0.0
34588,12,5,4.0,0.0,22.72,0.0,19.26,3.27,0.0,0.0,0.0
34589,12,6,4.0,0.0,21.98,0.0,20.56,6.43,0.0,0.0,0.0
34590,12,7,4.0,0.0,21.89,0.0,21.7,6.88,2.46,0.0,0.0
34591,12,8,4.0,0.0,21.98,0.0,24.21,7.78,2.42,0.0,87.55
34592,12,9,4.0,0.0,22.4,0.0,27.94,9.13,5.32,0.0,306.269
34593,12,10,4.0,0.0,22.87,0.0,26.29,10.47,2.1,0.0,486.491
34594,12,11,4.0,0.0,23.46,0.0,23.75,12.72,1.62,0.0,614.056
34595,12,12,4.0,0.0,24.09,0.47,25.22,14.07,11.62,0.68,687.902
34596,12,13,4.0,0.0,24.32,0.55,24.51,13.17,5.0,1.8,695.295
34597,12,14,4.0,0.0,24.5,0.57,22.19,12.27,15.82,2.21,550.357
34598,12,15,4.0,0.0,24.65,0.7,21.97,11.37,14.86,2.37,368.679
34599,12,16,4.0,0.0,24.11,0.21,21.59,11.37,3.55,2.22,246.543
34600,12,17,4.0,0.0,23.72,0.07,23.52,12.72,5.0,1.36,85.3367
34601,12,18,4.0,0.0,23.66,0.05,24.92,12.72,3.72,0.5,0.0
34602,12,19,4.0,0.0,23.61,0.0,25.62,11.82,2.58,0.02,0.0
34603,12,20,4.0,0.0,23.62,0.0,26.97,10.92,1.61,0.0,0.0
34604,12,21,4.0,0.0,23.63,0.02,28.66,10.02,6.45,0.0,0.0
34605,12,22,4.0,0.0,23.62,0.01,28.68,9.13,6.78,0.0,0.0
34606,12,23,4.0,0.0,23.26,0.0,27.57,5.08,6.94,0.0,0.0
34607,12,24,4.0,0.0,22.77,0.0,26.7,2.38,2.42,0.0,0.0
34608,12,1,5.0,0.0,20.71,0.0,29.65,2.38,0.0,0.0,0.0
34609,12,2,5.0,0.0,22.81,0.0,27.57,1.92,0.0,0.0,0.0
34610,12,3,5.0,0.0,23.72,0.0,30.2,2.37,0.0,0.0,0.0
34611,12,4,5.0,0.0,22.86,0.0,25.47,1.92,0.0,0.0,0.0
34612,12,5,5.0,0.0,22.98,0.0,24.58,3.27,0.0,0.0,0.0
34613,12,6,5.0,0.0,22.15,0.0,26.86,6.43,0.0,0.0,0.0
34614,12,7,5.0,0.0,21.98,0.0,28.09,6.88,2.46,0.0,0.0
34615,12,8,5.0,0.0,22.07,0.0,31.09,7.78,2.43,0.0,55.0744
34616,12,9,5.0,0.0,22.8,0.0,35.94,9.13,5.33,0.0,201.596
34617,12,10,5.0,0.0,23.52,0.0,35.33,10.47,2.1,0.0,326.695
34618,12,11,5.0,0.0,23.85,0.0,32.83,12.72,1.62,0.79,397.421
34619,12,12,5.0,0.0,24.59,0.45,33.17,14.07,11.64,3.68,372.807
34620,12,13,5.0,0.0,24.8,0.66,31.52,13.17,5.01,3.88,208.002
34621,12,14,5.0,0.0,24.63,0.63,32.33,12.27,15.85,3.62,171.102
34622,12,15,5.0,0.0,24.57,0.72,34.47,11.37,14.88,3.38,113.126
34623,12,16,5.0,0.0,23.97,0.23,34.49,11.37,3.55,2.95,50.706
34624,12,17,5.0,0.0,23.67,0.04,35.95,12.72,5.02,2.56,10.8526
34625,12,18,5.0,0.0,23.63,0.02,37.52,12.72,3.71,1.96,0.0
34626,12,19,5.0,0.0,23.62,0.01,38.08,11.82,2.59,0.8,0.0
34627,12,20,5.0,0.0,23.62,0.01,38.0,10.92,1.61,0.38,0.0
34628,12,21,5.0,0.0,23.65,0.04,37.26,10.02,6.47,0.31,0.0
34629,12,22,5.0,0.0,23.62,0.01,36.87,9.13,6.79,0.0,0.0
34630,12,23,5.0,0.0,23.58,0.0,35.88,5.08,6.95,0.0,0.0
34631,12,24,5.0,0.0,23.26,0.0,35.54,2.38,2.43,0.0,0.0
34632,12,1,6.0,0.0,22.01,0.0,37.33,2.38,0.0,0.0,0.0
34633,12,2,6.0,0.0,23.45,0.0,35.14,1.92,0.0,0.0,0.0
34634,12,3,6.0,0.0,24.15,0.0,37.58,2.37,0.0,0.0,0.0
34635,12,4,6.0,0.0,23.29,0.0,34.34,1.92,0.0,0.0,0.0
34636,12,5,6.0,0.0,23.54,0.0,33.28,3.27,0.0,0.0,0.0
34637,12,6,6.0,0.0,23.24,0.0,31.98,6.43,0.0,0.0,0.0
34638,12,7,6.0,0.0,22.97,0.0,29.49,6.88,2.48,0.0,0.0
34639,12,8,6.0,0.0,22.67,0.0,28.6,7.78,2.42,0.0,8.11542
34640,12,9,6.0,0.0,22.93,0.0,28.3,9.13,5.35,0.0,39.1012
34641,12,10,6.0,0.0,23.01,0.0,28.57,10.47,2.11,0.0,99.1629
34642,12,11,6.0,0.0,23.18,0.0,28.21,12.72,1.61,0.0,104.622
34643,12,12,6.0,0.0,23.96,0.35,28.17,14.07,11.66,0.0,161.334
34644,12,13,6.0,0.0,24.05,0.44,27.83,13.17,5.02,0.0,121.762
34645,12,14,6.0,0.0,24.04,0.43,26.9,12.27,15.87,0.0,96.3327
34646,12,15,6.0,0.0,24.14,0.53,25.85,11.37,14.9,0.0,60.3058
34647,12,16,6.0,0.0,23.73,0.12,25.65,11.37,3.57,0.0,15.6033
34648,12,17,6.0,0.0,23.61,0.0,26.12,12.72,5.01,0.0,0.946184
34649,12,18,6.0,0.0,23.61,0.0,25.82,12.72,3.73,0.0,0.0
34650,12,19,6.0,0.0,23.61,0.0,25.63,11.82,2.58,0.0,0.0
34651,12,20,6.0,0.0,23.48,0.0,24.84,10.92,1.62,0.0,0.0
34652,12,21,6.0,0.0,23.56,0.0,24.58,10.02,6.47,0.0,0.0
34653,12,22,6.0,0.0,23.48,0.0,23.88,9.13,6.81,0.0,0.0
34654,12,23,6.0,0.0,22.97,0.0,22.79,5.08,6.96,0.0,0.0
34655,12,24,6.0,0.0,22.54,0.0,21.71,2.38,2.42,0.0,0.0
34656,12,1,7.0,0.0,20.46,0.0,23.52,2.38,0.0,0.0,0.0
34657,12,2,7.0,0.0,22.36,0.0,21.91,1.92,0.0,0.0,0.0
34658,12,3,7.0,0.0,23.22,0.0,25.17,2.37,0.0,0.0,0.0
34659,12,4,7.0,0.0,23.56,0.16,26.63,1.92,0.0,0.0,0.0
34660,12,5,7.0,0.0,23.0,0.0,20.46,3.27,0.0,0.0,0.0
34661,12,6,7.0,0.0,22.14,0.0,20.94,6.41,0.0,0.0,0.0
34662,12,7,7.0,0.0,21.78,0.0,21.39,6.88,0.0,0.0,0.0
34663,12,8,7.0,0.0,21.99,0.0,24.17,7.78,2.49,0.0,49.2883
34664,12,9,7.0,0.0,22.31,0.0,25.99,9.13,2.43,0.0,211.344
34665,12,10,7.0,0.0,22.73,0.0,26.29,10.47,2.43,0.0,429.529
34666,12,11,7.0,0.0,23.26,0.0,26.54,12.72,1.62,0.0,527.822
34667,12,12,7.0,0.0,24.01,0.4,28.52,14.07,11.68,0.0,373.348
34668,12,13,7.0,0.0,24.24,0.63,29.62,13.17,9.74,0.0,343.867
34669,12,14,7.0,0.0,24.17,0.56,29.65,12.27,15.89,0.27,211.136
34670,12,15,7.0,0.0,24.19,0.58,30.06,11.37,14.92,0.34,77.0772
34671,12,16,7.0,0.0,23.75,0.14,30.17,11.37,4.05,0.03,231.224
34672,12,17,7.0,0.0,23.61,0.0,32.12,12.72,4.06,0.0,99.9848
34673,12,18,7.0,0.0,23.61,0.0,33.17,12.72,3.73,0.0,0.0
34674,12,19,7.0,0.0,23.62,0.01,34.11,11.82,2.6,0.0,0.0
34675,12,20,7.0,0.0,23.62,0.01,36.89,10.92,1.62,0.0,0.0
34676,12,21,7.0,0.0,23.62,0.01,39.23,10.02,6.49,0.81,0.0
34677,12,22,7.0,0.0,23.62,0.01,40.92,9.13,6.81,0.64,0.0
34678,12,23,7.0,0.0,23.62,0.01,41.6,5.08,6.97,0.0,0.0
34679,12,24,7.0,0.0,23.41,0.0,42.26,2.38,0.0,0.01,0.0
34680,12,1,1.0,0.0,23.15,0.0,45.07,2.38,0.0,0.0,0.0
34681,12,2,1.0,0.0,24.3,0.0,47.01,1.92,0.0,0.0,0.0
34682,12,3,1.0,0.0,24.59,0.0,52.96,2.37,0.0,0.0,0.0
34683,12,4,1.0,0.0,23.98,0.1,46.46,1.92,0.0,0.24,0.0
34684,12,5,1.0,0.0,24.09,0.11,46.5,3.27,0.0,0.11,0.0
34685,12,6,1.0,0.0,24.27,0.02,52.85,6.41,0.0,1.25,0.0
34686,12,7,1.0,0.0,24.39,0.01,55.72,6.88,0.0,2.28,0.0
34687,12,8,1.0,0.0,24.54,0.02,57.67,7.78,2.5,3.27,0.0
34688,12,9,1.0,0.0,24.52,0.01,57.83,9.13,2.44,4.16,5.59689
34689,12,10,1.0,0.0,24.46,0.01,57.14,10.47,2.44,5.18,5.62279
34690,12,11,1.0,0.0,24.52,0.01,56.45,12.72,1.62,6.97,32.7476
34691,12,12,1.0,0.0,25.06,0.49,56.32,14.07,11.7,9.51,98.9085
34692,12,13,1.0,0.0,25.4,0.81,55.53,13.17,9.74,10.24,123.614
34693,12,14,1.0,0.0,25.3,0.7,54.48,12.27,15.93,10.25,34.8399
34694,12,15,1.0,0.0,25.25,0.7,53.95,11.37,14.96,10.25,39.8987
34695,12,16,1.0,0.0,24.78,0.24,54.69,11.37,4.06,10.25,3.13501
34696,12,17,1.0,0.0,24.55,0.01,54.98,12.72,4.06,10.11,0.0
34697,12,18,1.0,0.0,24.57,0.01,55.12,12.72,3.74,10.05,0.0
34698,12,19,1.0,0.0,24.63,0.01,55.21,11.82,2.59,9.12,0.0
34699,12,20,1.0,0.0,24.56,0.01,54.65,10.92,1.63,8.71,0.0
34700,12,21,1.0,0.0,24.47,0.05,53.82,10.02,6.49,8.4,0.0
34701,12,22,1.0,0.0,24.29,0.01,53.58,9.13,6.82,7.2,0.0
34702,12,23,1.0,0.0,24.13,0.01,53.79,5.08,6.99,2.89,0.0
34703,12,24,1.0,0.0,23.89,0.0,53.05,2.38,0.0,1.49,0.0
34704,12,1,2.0,0.0,24.04,0.0,52.6,2.38,0.0,0.0,0.0
34705,12,2,2.0,0.0,24.75,0.0,52.73,1.92,0.0,0.0,0.0
34706,12,3,2.0,0.0,25.09,0.0,57.31,2.37,0.0,0.0,0.0
34707,12,4,2.0,0.0,24.13,0.0,51.51,1.92,0.0,0.67,0.0
34708,12,5,2.0,0.0,24.36,0.14,50.45,3.27,0.0,0.17,0.0
34709,12,6,2.0,0.0,24.02,0.02,53.54,6.43,0.0,0.32,0.0
34710,12,7,2.0,0.0,23.89,0.01,54.5,6.88,2.48,0.05,0.0
34711,12,8,2.0,0.0,23.97,0.01,55.37,7.78,2.44,0.39,0.0
34712,12,9,2.0,0.0,24.11,0.02,55.43,9.13,5.37,3.38,0.0
34713,12,10,2.0,0.0,24.11,0.01,55.84,10.47,2.11,3.45,0.0
34714,12,11,2.0,0.0,24.12,0.01,54.67,12.72,1.63,5.03,84.2666
34715,12,12,2.0,0.0,24.94,0.55,55.32,14.07,11.71,8.49,140.524
34716,12,13,2.0,0.0,25.34,0.73,54.41,13.17,5.04,9.61,230.166
34717,12,14,2.0,0.0,25.57,0.76,53.09,12.27,15.94,10.15,393.544
34718,12,15,2.0,0.0,25.79,0.85,50.2,11.37,14.98,10.7,239.45
34719,12,16,2.0,0.0,25.22,0.41,51.15,11.37,3.58,10.47,108.888
34720,12,17,2.0,0.0,24.71,0.26,53.05,12.72,5.04,8.74,24.7148
34721,12,18,2.0,0.0,24.43,0.23,53.17,12.72,3.75,7.06,0.0
34722,12,19,2.0,0.0,24.15,0.11,52.55,11.82,2.6,6.13,0.0
34723,12,20,2.0,0.0,24.04,0.08,51.56,10.92,1.63,5.76,0.0
34724,12,21,2.0,0.0,24.16,0.15,51.63,10.02,6.5,6.31,0.0
34725,12,22,2.0,0.0,24.08,0.03,52.37,9.13,6.84,6.99,0.0
34726,12,23,2.0,0.0,23.98,0.01,54.05,5.08,7.0,3.0,0.0
34727,12,24,2.0,0.0,23.79,0.0,53.33,2.38,2.44,1.82,0.0
34728,12,1,3.0,0.0,23.86,0.0,52.08,2.38,0.0,0.0,0.0
34729,12,2,3.0,0.0,24.94,0.0,51.04,1.92,0.0,0.0,0.0
34730,12,3,3.0,0.0,25.19,0.0,54.82,2.37,0.0,0.0,0.0
34731,12,4,3.0,0.0,24.28,0.13,49.65,1.92,0.0,0.36,0.0
34732,12,5,3.0,0.0,24.6,0.4,48.56,3.27,0.0,1.7,0.0
34733,12,6,3.0,0.0,24.11,0.05,51.98,6.43,0.0,3.29,0.0
34734,12,7,3.0,0.0,24.02,0.01,54.31,6.88,2.5,2.83,0.0
34735,12,8,3.0,0.0,24.13,0.01,55.46,7.78,2.44,1.07,62.0924
34736,12,9,3.0,0.0,24.27,0.0,55.38,9.13,5.37,3.68,248.605
34737,12,10,3.0,0.0,24.28,0.0,53.81,10.47,2.12,3.69,422.289
34738,12,11,3.0,0.0,24.26,0.01,51.9,12.72,1.63,5.07,275.912
34739,12,12,3.0,0.0,25.07,0.63,52.56,14.07,11.73,7.63,192.34
34740,12,13,3.0,0.0,25.76,0.88,52.56,13.17,5.05,11.43,250.975
34741,12,14,3.0,0.0,25.84,0.84,51.19,12.27,15.97,22.03,263.411
34742,12,15,3.0,0.0,25.94,0.94,48.14,11.37,14.99,22.17,423.138
34743,12,16,3.0,0.0,25.53,0.53,47.48,11.37,3.59,19.65,335.103
34744,12,17,3.0,0.0,25.39,0.39,49.8,12.72,5.05,22.48,126.075
34745,12,18,3.0,0.0,25.37,0.37,51.74,12.72,3.75,24.09,0.0
34746,12,19,3.0,0.0,25.24,0.24,54.21,11.82,2.6,19.23,0.0
34747,12,20,3.0,0.0,25.05,0.06,55.85,10.92,1.63,15.92,0.0
34748,12,21,3.0,0.0,25.11,0.11,55.88,10.02,6.51,15.05,0.0
34749,12,22,3.0,0.0,25.01,0.02,56.27,9.13,6.85,13.52,0.0
34750,12,23,3.0,0.0,24.69,0.01,56.99,5.08,7.01,8.42,0.0
34751,12,24,3.0,0.0,24.36,0.01,57.07,2.38,2.44,5.03,0.0
34752,12,1,4.0,0.0,24.81,0.0,57.27,2.38,0.0,0.0,0.0
34753,12,2,4.0,0.0,25.6,0.0,57.79,1.92,0.0,0.0,0.0
34754,12,3,4.0,0.0,25.75,0.0,63.05,2.37,0.0,0.0,0.0
34755,12,4,4.0,0.0,24.85,0.32,56.6,1.92,0.0,2.08,0.0
34756,12,5,4.0,0.0,24.82,0.24,56.14,3.27,0.0,2.0,0.0
34757,12,6,4.0,0.0,24.85,0.03,58.18,6.43,0.0,4.51,0.0
34758,12,7,4.0,0.0,24.99,0.02,58.05,6.88,2.5,7.7,0.0
